date,portfolio_value,cash,open_positions_val,open_count,nifty_value,peak,drawdown,nifty_peak,nifty_drawdown
2026-04-15,1309803.6021340624,1121779.9842141406,188023.61791992188,1,1246209.667828122,1325343.483738904,-1.1725172980065628,1354070.7046518205,-7.965687201794491
2026-04-16,1314771.0020364062,1121779.9842141406,192991.01782226562,1,1244432.7298909689,1325343.483738904,-0.7977163529466224,1354070.7046518205,-8.096916533545668
2026-04-17,1315924.232016875,1121779.9842141406,194144.24780273438,1,1252496.9543946718,1325343.483738904,-0.710702684820727,1354070.7046518205,-7.50136236669169
2026-04-20,1322309.5345071093,1121779.9842141406,200529.55029296875,1,1253078.050266149,1325343.483738904,-0.22891795742153928,1354070.7046518205,-7.4584476304463205
2026-04-21,1328418.354746367,1328418.354746367,0.0,0,1263968.2991861242,1328418.354746367,0.0,1354070.7046518205,-6.654187639992164
2026-04-22,1328418.354746367,1328418.354746367,0.0,0,1253759.4944134438,1328418.354746367,0.0,1354070.7046518205,-7.408122034821675
2026-04-23,1328418.354746367,1328418.354746367,0.0,0,1243213.885067373,1328418.354746367,0.0,1354070.7046518205,-8.186929914634897
2026-04-24,1326456.9970803515,1140607.3901467577,185849.60693359375,1,1229065.4813181444,1328418.354746367,-0.14764608295329557,1354070.7046518205,-9.23180915916938
2026-04-27,1328912.2172951952,1140607.3901467577,188304.8271484375,1,1239081.4245397036,1328912.2172951952,0.0,1354070.7046518205,-8.492117857441176
2026-04-28,1335272.0009866015,697991.3901467577,637280.6108398438,2,1234092.739084036,1335272.0009866015,0.0,1354070.7046518205,-8.860539198995149
2026-04-29,1339789.973886992,697991.3901467577,641798.5837402344,2,1243450.44181367,1339789.973886992,0.0,1354070.7046518205,-8.169459870752817
2026-04-30,1346374.1538186327,697991.3901467577,648382.763671875,2,1234187.9644749023,1346374.1538186327,0.0,1354070.7046518205,-8.853506671776369
2026-05-04,1348794.8999514454,1167164.350146758,181630.5498046875,1,1240449.5361679695,1348794.8999514454,0.0,1354070.7046518205,-8.391080915753733
2026-05-05,1348302.317238429,1348302.317238429,0.0,0,1236000.8630554413,1348794.8999514454,-0.036520208745899105,1354070.7046518205,-8.71962159662402
2026-05-06,1360860.4395528822,900284.3870626478,460576.0524902344,1,1251334.5617542686,1360860.4395528822,0.0,1354070.7046518205,-7.5872066757377326
2026-05-07,1370613.914894679,900284.3870626478,470329.52783203125,1,1251113.474111551,1370613.914894679,0.0,1354070.7046518205,-7.603534304860651
2026-05-08,1364990.6448751478,900284.3870626478,464706.2578125,1,1243373.2971932217,1370613.914894679,-0.41027381660307705,1354070.7046518205,-8.175157107993334
2026-05-11,1339582.3810079603,886666.8006856947,452915.5803222656,1,1224843.11918201,1370613.914894679,-2.2640609109169394,1354070.7046518205,-9.543636460478591
2026-05-12,1332409.948168146,1332409.948168146,0.0,0,1202404.3808501337,1370613.914894679,-2.7873616567995234,1354070.7046518205,-11.200768414872806
2026-05-13,1336406.1389640444,888303.948168146,448102.19079589844,1,1204104.0737181134,1370613.914894679,-2.4957995507628636,1354070.7046518205,-11.075243738639841
2026-05-14,1368734.6292911929,914977.4384952944,453757.19079589844,1,1218350.1136275972,1370613.914894679,-0.1371126896541571,1354070.7046518205,-10.023153928222811
2026-05-15,1371696.060565607,459255.3071476382,912440.7534179688,2,1215979.2223822258,1371696.060565607,0.0,1354070.7046518205,-10.198247535759434
2026-05-18,1373297.2404362124,137464.16640056786,1235833.0740356445,3,1216310.9040706647,1373297.2404362124,0.0,1354070.7046518205,-10.173752382936216
2026-05-19,1373554.7693058413,137464.16640056786,1236090.6029052734,3,1214667.763834602,1373554.7693058413,0.0,1354070.7046518205,-10.295100568848357
2026-05-20,1374233.4834782046,137464.16640056786,1236769.3170776367,3,1216776.3834601934,1374233.4834782046,0.0,1354070.7046518205,-10.139376084273996
2026-05-21,1365886.867633478,137464.16640056786,1228422.7012329102,3,1216555.1953687512,1374233.4834782046,-0.6073651926746216,1354070.7046518205,-10.155711131674575
2026-05-22,1359259.3055802,578536.5693741452,780722.7362060547,2,1219877.6373817115,1374233.4834782046,-1.089638556914273,1354070.7046518205,-9.910344179893823
2026-05-25,1369016.8373184812,578536.5693741452,790480.2679443359,2,1235944.2099747995,1374233.4834782046,-0.3796040645524074,1354070.7046518205,-8.723805505222524
2026-05-26,1368513.0492081796,1032733.2865128671,335779.7626953125,1,1229875.4998328534,1374233.4834782046,-0.41626363633248825,1354070.7046518205,-9.17198816814385
2026-05-27,1370470.542372242,1032733.2865128671,337737.255859375,1,1229538.695259463,1374233.4834782046,-0.27382109017155076,1354070.7046518205,-9.196861653127561
2026-05-29,1357787.3490908332,1357787.3490908332,0.0,0,1211054.8241102654,1374233.4834782046,-1.1967496488112022,1354070.7046518205,-10.561921179612963
2026-06-01,1357787.3490908332,1357787.3490908332,0.0,0,1202561.1813091442,1374233.4834782046,-1.1967496488112022,1354070.7046518205,-11.18918848345033
2026-06-02,1357356.6096499152,905408.7794497199,451947.8302001953,1,1207753.0745345608,1374233.4834782046,-1.2280936268248772,1354070.7046518205,-10.805759966196383
2026-06-03,1343954.7807436653,891863.3805971809,452091.4001464844,1,1203744.065489354,1374233.4834782046,-2.2033157464555044,1354070.7046518205,-11.101830845762276
2026-06-04,1352904.72398097,891863.3805971809,461041.34338378906,1,1204307.2814878626,1374233.4834782046,-1.5520477235972452,1354070.7046518205,-11.06023656293985
2026-06-05,1343954.7807436653,891863.3805971809,452091.4001464844,1,1201743.4282426455,1374233.4834782046,-2.2033157464555044,1354070.7046518205,-11.24958068185544
2026-06-08,1337694.275574497,1337694.275574497,0.0,0,1189210.0390866075,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-12.175188858221734
2026-06-09,1337694.275574497,1337694.275574497,0.0,0,1195335.301860471,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-11.722829704979546
2026-06-10,1337694.275574497,1337694.275574497,0.0,0,1193938.964140609,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-11.82595118268858
2026-06-11,1337694.275574497,1337694.275574497,0.0,0,1191195.2072297367,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-12.028581436887729
2026-06-12,1337694.275574497,1337694.275574497,0.0,0,1214919.7896844787,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-10.276488110207099
2026-06-15,1337694.275574497,1337694.275574497,0.0,0,1226800.0612335426,1374233.4834782046,-2.6588791746819016,1354070.7046518205,-9.399113575166197
2026-06-16,1346707.063904575,539588.2916877782,807118.7722167969,2,1233755.934510646,1374233.4834782046,-2.0030380502707406,1354070.7046518205,-8.885412683978842
2026-06-17,1365956.1442268407,539588.2916877782,826367.8525390625,2,1238721.4163109444,1374233.4834782046,-0.6023240847264046,1354070.7046518205,-8.51870496456361
2026-06-18,1378208.460138706,517254.12673416495,860954.333404541,2,1242954.1246657067,1378208.460138706,0.0,1354070.7046518205,-8.206113580655733
2026-06-19,1375993.262659458,517254.12673416495,858739.135925293,2,1234987.6367709832,1378208.460138706,-0.16073021921699018,1354070.7046518205,-8.794449763349524
2026-06-22,1383656.2766059912,517254.12673416495,866402.1498718262,2,1239606.0682279882,1383656.2766059912,0.0,1354070.7046518205,-8.453372193238993
2026-06-23,1372900.5335334814,139262.23977127433,1233638.293762207,3,1225267.4145944763,1383656.2766059912,-0.7773421227772569,1354070.7046518205,-9.512301655655715
2026-06-24,1376011.8632030785,540231.1455517114,835780.7176513672,2,1235427.4012870295,1383656.2766059912,-0.5524792198871721,1354070.7046518205,-8.761972543767452
2026-06-25,1372564.0856151879,540231.1455517114,832332.9400634766,2,1237193.9930055544,1383656.2766059912,-0.8016579824298301,1354070.7046518205,-8.631507294614957
2026-06-29,1365396.0572948754,145589.54496577394,1219806.5123291016,3,1231549.5782760747,1383656.2766059912,-1.3197077641209272,1354070.7046518205,-9.048355152713409
2026-06-30,1394287.0570507348,145589.54496577394,1248697.512084961,3,1227409.4836453404,1394287.0570507348,0.0,1354070.7046518205,-9.354106884621592
2026-07-01,1393684.1040169476,591441.0402962444,802243.0637207031,2,1234614.7711054825,1394287.0570507348,-0.04324454069469701,1354070.7046518205,-8.821986410012048
2026-07-02,1392147.754163432,591441.0402962444,800706.7138671875,2,1243350.0935378524,1394287.0570507348,-0.1534334609565969,1354070.7046518205,-8.176870730132093
2026-07-03,1393251.958509135,591441.0402962444,801810.9182128906,2,1248243.6540513784,1394287.0570507348,-0.07423855341447336,1354070.7046518205,-7.81547449751924
2026-07-06,1397700.1572396038,140445.38599936944,1257254.7712402344,3,1256446.6986923988,1397700.1572396038,0.0,1354070.7046518205,-7.2096682709433715
2026-07-07,1408043.5586067913,140445.38599936944,1267598.1726074219,3,1254818.9271111912,1408043.5586067913,0.0,1354070.7046518205,-7.329881460373993
2026-07-08,1376901.1679817913,140445.38599936944,1236455.7819824219,3,1228247.8287003702,1408043.5586067913,-2.2117490921810883,1354070.7046518205,-9.292193939296828
2026-07-09,1365555.094374754,1365555.094374754,0.0,0,1232400.7807678462,1408043.5586067913,-3.017553254821046,1354070.7046518205,-8.985492667848535
2026-07-10,1365555.094374754,1365555.094374754,0.0,0,1244954.761912415,1408043.5586067913,-3.017553254821046,1354070.7046518205,-8.058363744562586
2026-07-13,1364520.7546988507,910526.1153403302,453994.6393585205,1,1245165.6037852294,1408043.5586067913,-3.0910126069540693,1354070.7046518205,-8.042792779760674
2026-07-14,1362535.3377440677,990473.3211425052,372062.0166015625,1,1236990.88568453,1408043.5586067913,-3.2320179716423265,1354070.7046518205,-8.646507052037274
2026-07-15,1362637.312841724,990473.3211425052,372163.99169921875,1,1238351.1623122813,1408043.5586067913,-3.224775646145156,1354070.7046518205,-8.546048736007087
2026-07-16,1364643.3211425052,990473.3211425052,374170.0,1,1238055.441267229,1408043.5586067913,-3.0823078731476983,1354070.7046518205,-8.567888145429096
2026-07-17,1376203.3211425052,990473.3211425052,385730.0,1,1251506.931765583,1408043.5586067913,-2.2613105446674484,1354070.7046518205,-7.574476911278436
2026-07-20,1365496.750402759,531829.2637694583,833667.4866333008,2,1246579.9218267845,1408043.5586067913,-3.021696874642912,1354070.7046518205,-7.938343430351051
2026-07-21,1359586.5662866808,981999.5496851183,377587.0166015625,1,1243967.2505014401,1408043.5586067913,-3.441441283823422,1354070.7046518205,-8.131292832207889
2026-07-22,1357410.5579858995,981999.5496851183,375411.00830078125,1,1234121.065624357,1408043.5586067913,-3.595982546945589,1354070.7046518205,-8.858447244695897
2026-07-23,1363292.5330835558,981999.5496851183,381292.9833984375,1,1227607.4680814133,1408043.5586067913,-3.1782415572082936,1354070.7046518205,-9.339485459359771
2026-07-24,1365230.5579858995,981999.5496851183,383231.00830078125,1,1222353.8993391278,1408043.5586067913,-3.0406020012089496,1354070.7046518205,-9.727468799095075
2026-07-27,1372251.5662866808,981999.5496851183,390252.0166015625,1,1234105.5965207776,1408043.5586067913,-2.5419662695325598,1354070.7046518205,-8.859589659455057
2026-07-28,1378037.8271509386,1378037.8271509386,0.0,0,1233560.4612926866,1408043.5586067913,-2.131022955393677,1354070.7046518205,-8.899848652299237
2026-07-29,1378037.8271509386,1378037.8271509386,0.0,0,1247181.6096867928,1408043.5586067913,-2.131022955393677,1354070.7046518205,-7.893907947186009
2026-07-30,1374943.3070703722,1072889.989016173,302053.3180541992,1,1250624.8915153774,1408043.5586067913,-2.350797412060935,1354070.7046518205,-7.63961680738397
2026-07-31,1386575.3225427843,1072889.989016173,313685.3335266113,1,1254042.3580217548,1408043.5586067913,-1.5246855065513094,1354070.7046518205,-7.387232164939757
2026-08-03,1394574.6470361925,1072889.989016173,321684.65802001953,1,1274136.020430467,1408043.5586067913,-0.9565692402247727,1354070.7046518205,-5.903287320724321
2026-08-04,1400258.8851953722,608236.9890161729,792021.8961791992,2,1265938.0986743981,1408043.5586067913,-0.552871632687401,1354070.7046518205,-6.508715215139696
2026-08-05,1393209.4249292589,608236.9890161729,784972.4359130859,2,1266439.5387073134,1408043.5586067913,-1.0535280380253487,1354070.7046518205,-6.471683173076268
2026-08-06,1390844.3655912534,1069037.39940473,321806.96618652344,1,1267023.2462456285,1408043.5586067913,-1.2214958060357102,1354070.7046518205,-6.428575561611829
2026-08-07,1383138.5769559995,1069037.39940473,314101.17755126953,1,1263662.3323711685,1408043.5586067913,-1.7687650000994581,1354070.7046518205,-6.67678371373518
2026-08-10,1380441.39940473,1069037.39940473,311404.0,1,1264338.6536335116,1408043.5586067913,-1.9603199796867583,1354070.7046518205,-6.626836450271047
2026-08-11,1378908.89940473,1069037.39940473,309871.5,1,1258573.298639683,1408043.5586067913,-2.0691589421345076,1354070.7046518205,-7.0526159146684435
2026-08-12,1374793.4033937221,1374793.4033937221,0.0,0,1256734.6851856613,1408043.5586067913,-2.361443650647357,1354070.7046518205,-7.188400068900959
2026-08-13,1374793.4033937221,1374793.4033937221,0.0,0,1254672.3724220837,1408043.5586067913,-2.361443650647357,1354070.7046518205,-7.3407047274754795
2026-08-14,1374793.4033937221,1374793.4033937221,0.0,0,1253137.2145649043,1408043.5586067913,-2.361443650647357,1354070.7046518205,-7.454078264906388
2026-08-17,1369948.4033937221,919847.9033937221,450100.5,1,1249107.713979891,1408043.5586067913,-2.7055381192015795,1354070.7046518205,-7.751662473114293
2026-08-18,1369915.521791372,1369915.521791372,0.0,0,1242280.4150702015,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.255867968900796
2026-08-19,1369915.521791372,1369915.521791372,0.0,0,1238340.9165423783,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.546805400328076
2026-08-20,1369915.521791372,1369915.521791372,0.0,0,1246237.893919718,1408043.5586067913,-2.707873388032516,1354070.7046518205,-7.963602665772916
2026-08-21,1369915.521791372,1369915.521791372,0.0,0,1247274.2234108208,1408043.5586067913,-2.707873388032516,1354070.7046518205,-7.887068295186314
2026-08-24,1369915.521791372,1369915.521791372,0.0,0,1245579.6534277925,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.012214639258804
2026-08-25,1369915.521791372,1369915.521791372,0.0,0,1251519.7892023246,1408043.5586067913,-2.707873388032516,1354070.7046518205,-7.573527371738344
2026-08-26,1369915.521791372,1369915.521791372,0.0,0,1244998.457107591,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.055136793781816
2026-08-27,1369915.521791372,1369915.521791372,0.0,0,1238986.2995975623,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.499142966382282
2026-08-31,1369915.521791372,1369915.521791372,0.0,0,1238448.898921261,1408043.5586067913,-2.707873388032516,1354070.7046518205,-8.53883075184688
2026-09-01,1356216.396791372,1356216.396791372,0.0,0,1237183.7472356511,1408043.5586067913,-3.680792508059939,1354070.7046518205,-8.632263958935964
